Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
23-02-2021,AXISBANK,EQ,719.45,732.35,734.95,712.6,718,715.95,723.36,16804763,1.21558E+15,209036,5014217,0.2984
24-02-2021,AXISBANK,EQ,715.95,722,754.9,717.05,752.8,749.4,733.8,11207286,8.22395E+14,138731,3300528,0.2945
25-02-2021,AXISBANK,EQ,749.4,765,783.5,762.15,769,770.65,774.88,26635119,2.06391E+15,367784,7596102,0.2852
26-02-2021,AXISBANK,EQ,770.65,746,758.7,718.65,725.35,724.8,735.47,31306177,2.30248E+15,359614,13576999,0.4337
01-03-2021,AXISBANK,EQ,724.8,738,743.5,722.25,730.45,728.55,732.35,14301187,1.04734E+15,206937,3935516,0.2752
02-03-2021,AXISBANK,EQ,728.55,730.45,740.5,722,730.85,731.25,730.29,14503453,1.05918E+15,184648,5719038,0.3943
03-03-2021,AXISBANK,EQ,731.25,740.5,760.8,735.1,751.9,753.95,750.05,13603791,1.02035E+15,194215,4658861,0.3425
04-03-2021,AXISBANK,EQ,753.95,731.1,751.45,731.1,737,736.8,740.1,16896947,1.25054E+15,189661,6062735,0.3588
05-03-2021,AXISBANK,EQ,736.8,732,744.1,720.5,734.5,730.75,732.57,16358252,1.19836E+15,208331,4674313,0.2857
08-03-2021,AXISBANK,EQ,730.75,735,752.5,732,745,743.3,744.17,13898556,1.03429E+15,177509,4289358,0.3086
09-03-2021,AXISBANK,EQ,743.3,758.7,758.7,740,744.6,745.45,748.48,18951683,1.4185E+15,276230,7722367,0.4075
10-03-2021,AXISBANK,EQ,745.45,750.5,765.7,749.15,759.2,760.75,757.88,13377990,1.01389E+15,174204,3269198,0.2444
12-03-2021,AXISBANK,EQ,760.75,772.6,776.6,745,749.05,750.6,760.49,16343307,1.2429E+15,215516,6408878,0.3921
15-03-2021,AXISBANK,EQ,750.6,754,754,716.65,745.6,744.4,730.61,22466579,1.64144E+15,290544,7644981,0.3403
16-03-2021,AXISBANK,EQ,744.4,751,752,735.95,737.55,737.75,741.69,11358574,8.42455E+14,165289,2458273,0.2164
17-03-2021,AXISBANK,EQ,737.75,739,742,724.7,724.75,727.9,733.52,12380976,9.08171E+14,154842,4346815,0.3511
18-03-2021,AXISBANK,EQ,727.9,736,743.1,707.25,718.35,718.75,724.7,12261544,8.88589E+14,171073,2791211,0.2276
19-03-2021,AXISBANK,EQ,718.75,709,729.35,703.5,725.2,726.25,716.43,20377672,1.45991E+15,246094,7178999,0.3523
22-03-2021,AXISBANK,EQ,726.25,719,730,709.3,717,716.2,717.52,14802230,1.06209E+15,180771,5231297,0.3534
23-03-2021,AXISBANK,EQ,716.2,718,739.5,714.1,730.95,730.55,726.01,15949688,1.15796E+15,232682,3815064,0.2392
24-03-2021,AXISBANK,EQ,730.55,723.25,725,703.3,709.05,706.4,712.41,14379147,1.02438E+15,210127,4688955,0.3261
25-03-2021,AXISBANK,EQ,706.4,709.5,710.9,680,692.45,694.6,694.9,21179280,1.47176E+15,244205,7289160,0.3442
26-03-2021,AXISBANK,EQ,694.6,707,707,693.15,701.75,698.2,699.76,13143312,9.19713E+14,182700,3481421,0.2649
30-03-2021,AXISBANK,EQ,698.2,705,713.3,691,696.8,695.35,700.08,25965742,1.8178E+15,202634,13909393,0.5357
31-03-2021,AXISBANK,EQ,695.35,696,703.55,692.1,698.2,697.45,697.8,14924620,1.04144E+15,197163,5814689,0.3896
01-04-2021,AXISBANK,EQ,697.45,706.3,717,695.55,711.95,713,706.48,13090326,9.24804E+14,147724,4048471,0.3093
05-04-2021,AXISBANK,EQ,713,707.2,708.45,677.45,687,685.25,687.85,16239521,1.11704E+15,206940,5562261,0.3425
06-04-2021,AXISBANK,EQ,685.25,690.1,693.5,675.5,679,677.9,683.95,12062011,8.24976E+14,159549,2807184,0.2327
07-04-2021,AXISBANK,EQ,677.9,680.5,691.9,668.4,686.95,688.25,683.33,14433515,9.86283E+14,200276,3014602,0.2089
08-04-2021,AXISBANK,EQ,688.25,691.5,695.5,679.35,682.45,681.6,688.49,9026398,6.21462E+14,126080,2336252,0.2588
09-04-2021,AXISBANK,EQ,681.6,679.3,686.8,667,668.05,668.2,676.13,12509114,8.45779E+14,173218,3804893,0.3042
12-04-2021,AXISBANK,EQ,668.2,651,655,626.65,639.7,635.6,637.11,14649541,9.33338E+14,270517,4782573,0.3265
13-04-2021,AXISBANK,EQ,635.6,635.6,664.85,630,660,661,651.67,12737650,8.30077E+14,163562,3669536,0.2881
15-04-2021,AXISBANK,EQ,661,666.45,671.35,652.3,668.85,668.85,663.54,15195951,1.00831E+15,211651,5118158,0.3368
16-04-2021,AXISBANK,EQ,668.85,668.65,675.25,662.35,667.8,669.2,668.26,12242522,8.18122E+14,166076,4969774,0.4059
19-04-2021,AXISBANK,EQ,669.2,650,655.3,631,648,648.15,638.98,17292072,1.10493E+15,296870,5725586,0.3311
20-04-2021,AXISBANK,EQ,648.15,656,662,643,651.7,651.75,654.29,12296248,8.04533E+14,175625,4319429,0.3513
22-04-2021,AXISBANK,EQ,651.75,641,660.95,634.4,656.9,658.7,651.17,19385102,1.2623E+15,261994,7082533,0.3654
23-04-2021,AXISBANK,EQ,658.7,656,677.5,650.9,664.95,671.35,669.53,19167768,1.28335E+15,241268,4732512,0.2469
26-04-2021,AXISBANK,EQ,671.35,694,703.8,684.5,699.5,700.45,695.33,21646184,1.50512E+15,286480,5949937,0.2749
27-04-2021,AXISBANK,EQ,700.45,691.1,703.9,684.1,700.9,699.55,692.83,46559967,3.22583E+15,289445,18080082,0.3883
28-04-2021,AXISBANK,EQ,699.55,708,712.5,688.15,705.95,708.15,701.92,54060587,3.79463E+15,507747,17851331,0.3302
29-04-2021,AXISBANK,EQ,708.15,712,726.9,707,717.1,719.4,717.41,25939327,1.86092E+15,312079,7357520,0.2836
30-04-2021,AXISBANK,EQ,719.4,705,729.85,705,711.65,714.9,719.36,23011654,1.65536E+15,232879,6786072,0.2949
